item1,item2,slot_coding,closed_biphone,open_biphone_1,levenshtein,syllable
1,2,1.3333333333333335,1.1428571428571428,1.2525252525252526,2.2333333333333334,1.7380952380952386
1,3,1.65,1.3333333333333335,2.0,2.475,1.8630952380952381
1,4,1.6,1.1666666666666665,1.5555555555555558,2.5999999999999996,1.9523809523809519
1,5,0.8,0.3333333333333333,0.2222222222222222,0.9999999999999998,1.0095238095238095
1,6,1.5333333333333332,1.5952380952380951,2.878787878787879,2.8333333333333335,2.2142857142857144
1,7,0.9047619047619047,0.26785714285714285,0.24475524475524477,1.5,0.7817460317460319
1,8,0.6666666666666666,1.4285714285714284,1.5454545454545454,2.1666666666666665,1.4285714285714288
1,9,1.0,1.7142857142857144,1.7272727272727273,2.6666666666666665,1.8809523809523814
1,10,1.2,1.7380952380952381,2.6565656565656566,2.633333333333333,2.2023809523809526
1,11,0.7619047619047619,1.0357142857142856,1.881118881118881,2.857142857142857,2.3333333333333335
1,12,1.5,1.5952380952380953,2.01010101010101,2.033333333333333,2.071428571428571
1,13,0.5333333333333333,0.0,0.31313131313131315,0.8999999999999999,1.3452380952380953
1,14,0.1,0.5858585858585859,0.765359477124183,1.8249999999999997,1.1686868686868688
1,15,0.7619047619047619,0.6607142857142857,1.6503496503496504,2.7142857142857144,1.66468253968254
1,16,1.4666666666666668,1.7619047619047619,2.414141414141414,2.6333333333333333,2.142857142857143
2,3,1.8333333333333333,1.4063492063492062,1.862121212121212,2.533333333333333,2.159126984126984
2,4,0.7333333333333333,0.16666666666666666,0.20202020202020202,1.4666666666666663,1.0095238095238095
2,5,0.3333333333333333,0.0,0.0,0.4999999999999999,0.33333333333333326
2,6,1.666666666666667,1.0952380952380953,0.898989898989899,2.5,1.7119047619047618
2,7,1.357142857142857,0.6607142857142857,1.1608391608391608,1.9761904761904763,1.2944444444444445
2,8,0.3333333333333333,0.5714285714285714,0.36363636363636365,1.1666666666666665,0.6190476190476191
2,9,0.6666666666666666,0.9999999999999999,0.8181818181818181,1.6666666666666667,1.5059523809523812
2,10,0.9666666666666667,0.6761904761904762,0.619949494949495,1.4999999999999996,1.263095238095238
2,11,0.14285714285714285,0.0,0.0,0.7142857142857145,0.8392857142857145
2,12,1.4,1.357142857142857,1.9595959595959598,2.6333333333333337,2.170238095238095
2,13,0.3666666666666667,0.0,0.09090909090909091,0.3666666666666666,0.34285714285714286
2,14,0.9249999999999999,0.7676767676767677,1.433986928104575,2.675,1.4536907536907533
2,15,0.2857142857142857,0.375,0.3076923076923077,1.0000000000000002,0.9857142857142858
2,16,1.5333333333333334,1.0,1.2727272727272725,1.5333333333333332,1.2321428571428572
3,4,0.7,0.0,0.0,1.075,0.6527777777777778
3,5,0.9750000000000001,0.7555555555555555,0.5428571428571428,1.5499999999999998,1.0996031746031747
3,6,1.4916666666666667,2.2380952380952377,2.367676767676768,3.341666666666667,2.2738095238095237
3,7,1.5059523809523807,1.7658730158730158,2.393939393939394,2.7440476190476195,2.1174603174603175
3,8,0.75,1.0476190476190474,1.1272727272727272,2.125,1.3853174603174603
3,9,1.0416666666666665,0.7142857142857142,0.903030303030303,2.0416666666666665,1.2436507936507937
3,10,1.6666666666666667,1.8412698412698414,3.1224747474747474,3.433333333333333,2.773809523809524
3,11,1.488095238095238,2.0396825396825395,2.6685314685314685,3.2023809523809526,2.709235209235209
3,12,1.5583333333333333,1.3174603174603174,1.9454545454545455,2.7333333333333334,1.6206349206349207
3,13,0.825,0.8333333333333333,1.1818181818181817,2.125,1.8063492063492064
3,14,1.0750000000000002,1.1515151515151516,1.7960784313725493,2.4749999999999996,1.3527639027639027
3,15,1.488095238095238,1.6924603174603177,2.160839160839161,2.9523809523809526,1.7507936507936508
