item1,item2,slot_coding,closed_biphone,open_biphone_1,levenshtein,syllable
1,2,0.8095238095238094,0.8678571428571428,0.8510900863842041,1.4841269841269842,1.5789682539682541
1,3,0.6785714285714286,0.125,0.23076923076923078,1.4404761904761902,0.992857142857143
1,4,0.726190476190476,0.6285714285714286,0.4155844155844156,1.4023809523809523,0.7833333333333333
1,5,0.8666666666666666,0.9535714285714286,1.047952047952048,2.9499999999999993,1.3261904761904764
1,6,0.225,2.659090909090909,2.1175438596491225,3.225,2.3800505050505047
1,7,0.7023809523809523,0.2,0.37362637362637363,1.2976190476190474,0.678968253968254
1,8,0.45238095238095233,0.375,0.3076923076923077,0.9047619047619048,1.3468253968253967
1,9,0.0,0.0,0.0,0.0,0.0
1,10,0.14285714285714285,0.0,0.0,0.1428571428571429,0.41792929292929304
1,11,0.6285714285714286,0.29166666666666663,0.49572649572649574,1.5095238095238095,0.825
1,12,0.8690476190476188,0.2,0.14285714285714285,1.3785714285714286,0.46785714285714286
1,13,0.7619047619047619,0.125,0.42657342657342656,1.380952380952381,0.11111111111111116
1,14,0.16666666666666666,0.14285714285714285,0.16783216783216784,0.5952380952380953,0.4472222222222223
1,15,0.14285714285714285,0.125,0.07692307692307693,0.1428571428571429,0.11111111111111116
1,16,0.5925324675324676,0.0,0.0,1.1672077922077924,0.9301337551337552
2,3,0.8507936507936507,0.8916666666666666,1.014077425842132,2.4634920634920636,1.1441197691197693
2,4,0.2222222222222222,0.30000000000000004,0.1764705882352941,0.44444444444444453,0.33333333333333337
2,5,1.4253968253968252,2.175,2.239819004524887,3.4857142857142858,1.7492784992784993
2,6,0.3068181818181818,0.08333333333333333,0.2,0.8704545454545454,0.7801087801087803
2,7,0.25396825396825395,0.0,0.0,0.7619047619047622,0.5381313131313132
2,8,0.711111111111111,0.3333333333333333,0.2222222222222222,1.7523809523809524,1.3440476190476192
2,9,0.2,0.0,0.0,1.3619047619047622,0.8166666666666665
2,10,0.6190476190476191,0.26785714285714285,0.3805018510900864,1.4920634920634925,1.3817460317460322
2,11,0.2222222222222222,0.0,0.058823529411764705,0.6190476190476192,0.4900793650793651
2,12,0.765079365079365,0.0,0.0,1.5523809523809522,0.8575757575757574
2,13,0.5650793650793651,0.0,0.1764705882352941,0.7873015873015874,0.2666666666666666
2,14,0.45396825396825397,0.1,0.24685771744595275,0.9301587301587303,0.43813131313131326
2,15,0.0,0.0,0.0,0.0,0.0
2,16,0.8627344877344877,0.4305555555555555,0.4490842490842491,2.1343795093795093,1.4532828282828283
3,4,0.0,0.375,0.23076923076923078,0.4285714285714286,0.375
3,5,1.3857142857142857,1.125,1.2344322344322345,2.8428571428571425,2.0722222222222224
3,6,0.3159090909090909,0.0,0.15263157894736842,0.5409090909090909,0.3161838161838161
3,7,0.0,0.0,0.0,0.0,0.375
3,8,0.2,0.0,0.14285714285714285,1.1642857142857141,0.6964285714285715
3,9,0.65,1.5583333333333331,1.6910866910866906,2.5214285714285714,0.8472222222222223
