item1,item2,slot_coding,closed_biphone,open_biphone_1,levenshtein,syllable
1,2,2.1,0.3333333333333333,0.2222222222222222,2.0999999999999996,1.1166666666666667
1,3,0.0,0.0,0.0,0.5999999999999999,0.3666666666666666
1,4,0.2,0.16666666666666666,0.1111111111111111,0.19999999999999996,0.4999999999999999
1,5,2.35,0.7333333333333334,0.5079365079365079,2.3499999999999996,1.2
1,6,1.2999999999999998,0.0,0.0,1.2999999999999998,1.0928571428571427
1,7,2.2,0.3333333333333333,0.2222222222222222,2.2,1.1666666666666665
1,8,0.0,0.0,0.0,0.0,0.0
1,9,0.0,0.0,0.0,0.0,0.16666666666666663
1,10,0.0,0.0,0.0,0.0,0.0
1,11,1.3499999999999999,1.0666666666666667,1.0634920634920635,1.7499999999999998,0.8666666666666666
1,12,0.0,0.16666666666666666,0.1111111111111111,0.6,0.5095238095238095
1,13,0.0,0.0,0.0,0.7999999999999998,0.16666666666666663
1,14,0.0,0.5333333333333333,0.36507936507936506,1.4499999999999997,0.47619047619047616
1,15,0.0,0.0,0.0,0.7999999999999998,0.0
1,16,0.45,0.3666666666666667,0.3968253968253968,1.2499999999999998,0.3666666666666666
2,3,0.0,0.0,0.0,0.5999999999999999,0.6523809523809524
2,4,0.2,0.16666666666666666,0.1111111111111111,0.19999999999999996,0.6428571428571428
2,5,2.05,0.16666666666666666,0.2222222222222222,2.05,1.0666666666666664
2,6,3.1,1.0333333333333332,0.6984126984126984,3.0999999999999996,2.3107142857142855
2,7,3.9999999999999996,1.9000000000000001,1.3968253968253967,3.9999999999999996,2.8285714285714283
2,8,0.2,0.16666666666666666,0.1111111111111111,0.19999999999999996,0.5773809523809524
2,9,0.0,0.0,0.0,0.7999999999999998,1.471428571428571
2,10,0.4,0.3333333333333333,0.2222222222222222,0.3999999999999999,0.6190476190476191
2,11,0.65,0.0,0.1111111111111111,0.6499999999999999,0.6190476190476191
2,12,0.2,0.16666666666666666,0.1111111111111111,0.3999999999999999,0.47619047619047616
2,13,1.65,1.2,1.507936507936508,2.4499999999999997,1.0773809523809523
2,14,0.0,0.0,0.3333333333333333,0.3999999999999999,0.4285714285714287
